batch_id	batch_name	cond	cell_nm	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
4	1CDS1_2950	1CDS1	1CDS1_542	0.351240437	0.02344818	0.167972875	0.095233672	0.374357256	64599	0.114411055	0.043403812	1	2.371175039	240	early-S	0.13564844	0.678575395	25732257.12	1.142900518
4	1CDS1_2950	1CDS1	1CDS1_543	0.37129081	0.024867666	0.247167798	0.076206812	0.297349773	122430	0.072694248	0.028265995	1	2.46775386	177	early-S	0.12710383	0.664627205	28407041.93	1.051460333
4	1CDS1_2950	1CDS1	1CDS1_544	0.276817941	0.015487683	1.082073645	0.084594664	0.266804163	62368	0.082344874	0.089765251	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_545	0.315628788	0.036807165	0.12109339	0.07023992	0.256861621	260918	0.134070904	0.045162399	1	2.060532527	475	early-S	0.108140011	0.757455529	26923035.93	1.310133595
4	1CDS1_2950	1CDS1	1CDS1_546	0.349518775	0.041949303	0.095609331	0.065151169	0.26412551	350600	0.122617421	0.054887716	1	2.051704018	459	early-S	0.106439183	0.751775131	27173543.55	1.299021569
4	1CDS1_2950	1CDS1	1CDS1_547	0.300676795	0.021826086	0.148015734	0.05577683	0.477392376	126790	0.12518969	-0.002780098	1	2.295370408	51	G1	0.206431519	0.542661372	17977823.49	1.026077901
4	1CDS1_2950	1CDS1	1CDS1_548	0.198055061	0.013593517	0.643432936	0.049355932	0.036431848	7375	0.019401893	0.168819323	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_551	0.324029593	0.050971356	0.204008296	0.077206598	0.387145067	426504	0.142179757	0.005188074	1	2.24421179	462	early-S	0.117406402	0.75359471	22798148.39	1.297588187
4	1CDS1_2950	1CDS1	1CDS1_552	0.345600663	0.031343601	0.137851161	0.042598659	0.186586701	241462	0.072174093	0.032917063	1	2.515956052	138	G1	0.119650171	0.614338347	28043764.6	1.016997905
4	1CDS1_2950	1CDS1	1CDS1_553	0.275441817	0.044487106	0.09766117	0.072457196	0.307417445	454282	0.098598046	0.025465246	1	2.590783364	296	early-S	0.103502275	0.741244312	28065237.38	1.093123315
4	1CDS1_2950	1CDS1	1CDS1_554	0.30337406	0.022655104	0.103068213	0.07957161	0.460108418	106444	0.098996974	0.024954026	1	2.487125777	267	early-S	0.128269796	0.704775205	23315169.22	1.128882357
4	1CDS1_2950	1CDS1	1CDS1_555	0.322543023	0.027724197	0.517925455	0.071334715	0.310931493	147642	0.130823495	0.029380726	1	2.305608942	341	early-S	0.114373989	0.703354421	28171995.03	1.250695412
4	1CDS1_2950	1CDS1	1CDS1_556	0.334246358	0.015661296	0.158314606	0.080463419	0.521472837	25204	0.178260078	0.012185186	1	2.331208136	239	early-S	0.14120758	0.666460996	22967797.92	1.169043688
4	1CDS1_2950	1CDS1	1CDS1_557	0.285420769	0.012584413	0.140739703	0.072086675	0.082858282	11722	0.116073223	0.19169987	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_558	0.306042784	0.028998846	0.121103021	0.063255214	0.404791567	231143	0.129570434	0.06200316	1	2.36933554	81	G1	0.168821523	0.565055923	22186296.56	1.042934629
4	1CDS1_2950	1CDS1	1CDS1_561	0.25086374	0.048380872	0.506518777	0.074957916	0.492139612	535833	0.134206523	0.066102519	1	2.495121148	189	early-S	0.149210269	0.671685576	20138979.09	1.060112117
4	1CDS1_2950	1CDS1	1CDS1_562	0.31715915	0.062960149	0.544288299	0.051691093	0.293869144	592190	0.105552287	-0.013575417	1	2.271201682	500	early-S	0.089699886	0.788373715	23539049.33	1.272183421
4	1CDS1_2950	1CDS1	1CDS1_563	0.315715105	0.041254096	0.595981682	0.089905753	0.28925313	323194	0.15213382	0.0420849	1	2.182596451	408	early-S	0.104560676	0.74079081	28583560.65	1.265952541
4	1CDS1_2950	1CDS1	1CDS1_564	0.260659008	0.019630622	0.148571705	0.07836799	0.354001867	62180	0.119178089	0.00109728	1	2.355334463	388	early-S	0.120389279	0.750957243	21334233.85	1.225349423
4	1CDS1_2950	1CDS1	1CDS1_565	0.324910429	0.030688613	0.148109625	0.060788283	0.321878635	169456	0.176156658	0.074863363	1	2.081715774	493	early-S	0.102389165	0.773773914	23559540.82	1.293653502
4	1CDS1_2950	1CDS1	1CDS1_566	0.271377672	0.010845186	1.48275405	0.152592593	0.086533999	3375	0.026749643	Inf	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_567	0.367334652	0.024488036	0.451408731	0.063611153	0.427567027	93034	0.125421943	0.072180296	1	2.250942869	509	early-S	0.11274274	0.780261792	19591440.94	1.303843435
4	1CDS1_2950	1CDS1	1CDS1_568	0.334633385	0.013830588	0.340515028	0.081234678	0.260162388	8974	0.053491878	0.036655183	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_571	0.206632051	0.009471898	0.160103464	0.095924863	0.305192036	25447	0.2452306	0.009764196	1	2.331811026	332	early-S	0.108286882	0.757710888	25253343.55	1.110178028
4	1CDS1_2950	1CDS1	1CDS1_572	0.325297761	0.054057344	0.094811926	0.076541475	0.352639417	503948	0.125115348	0.001662216	1	2.218016716	432	early-S	0.113016669	0.757709781	21507911.15	1.249729836
4	1CDS1_2950	1CDS1	1CDS1_573	0.279671646	0.057672344	0.309172506	0.069050639	0.300529683	557412	0.154639535	0.057293835	1	2.240512032	472	early-S	0.102988843	0.776781375	24028331.13	1.264904893
4	1CDS1_2950	1CDS1	1CDS1_574	0.310696055	0.021919031	0.190079654	0.070035253	0.338885049	42550	0.12501206	0.054876796	1	2.386556301	528	late-S/G2	0.094036697	0.777262302	24601666.97	1.318135313
4	1CDS1_2950	1CDS1	1CDS1_575	0.319999012	0.023801829	0.283786294	0.091820112	0.252884509	40514	0.107180922	0.025736043	1	2.359062568	91	G1	0.164043485	0.56163124	24038655.74	1.191964096
4	1CDS1_2950	1CDS1	1CDS1_576	0.366740228	0.023141382	0.593362454	0.061618002	0.147919401	94388	0.217736302	0.023529188	1	2.427576675	294	early-S	0.117810879	0.703799279	29958793.29	1.174796796
4	1CDS1_2950	1CDS1	1CDS1_577	0.354306516	0.021584378	0.50188662	0.068457451	0.327287996	68685	0.128734712	0.037419179	1	2.353351919	420	early-S	0.116248876	0.759113153	21766854.79	1.234860811
4	1CDS1_2950	1CDS1	1CDS1_578	0.281137116	0.024385524	0.624468076	0.078251383	0.332725216	53162	0.127285446	0.047037625	1	2.135335082	522	late-S/G2	0.09436706	0.779389255	22888205.11	1.457340027
4	1CDS1_2950	1CDS1	1CDS1_581	0.180911681	0.007104449	0.43126107	0.106106463	0.211939059	11234	0.031144162	0.094853764	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_582	0.294955691	0.049043026	0.560484244	0.063456233	0.176113043	436804	0.108053376	0.060536791	1	2.289978242	319	early-S	0.116078279	0.706351673	27084265.93	1.208718027
4	1CDS1_2950	1CDS1	1CDS1_583	0.272259869	0.016568825	0.150246152	0.092748431	0.414021192	88766	0.094905695	-0.028168188	1	2.148749093	351	early-S	0.123757082	0.721449862	23490753.65	1.232139199
4	1CDS1_2950	1CDS1	1CDS1_584	0.377507592	0.022253226	0.198994726	0.067076116	0.29145508	86946	0.227848645	0.043997594	1	2.217267952	400	early-S	0.11262571	0.714621069	25157432.55	1.315209552
4	1CDS1_2950	1CDS1	1CDS1_585	0.293525611	0.031181887	0.097438781	0.064273764	0.399763537	230125	0.091457768	0.13263757	1	2.402839584	335	early-S	0.117268847	0.745557232	22210861.82	1.148796688
4	1CDS1_2950	1CDS1	1CDS1_586	0.327353806	0.024578263	1.456501851	0.085078723	0.267640044	138460	0.099196232	-0.045157939	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_587	0.155367232	0.003660154	0.956303588	0.104519774	0.256775313	708	0.294133027	Inf	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_588	0.298842975	0.01351611	0.306326598	0.07004791	0.359816279	6053	0.018483232	Inf	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_591	0.382672834	0.015199536	0.315635217	0.062984254	0.240728521	8002	0.217385829	0.055315965	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_592	0.326408208	0.023872413	0.119973141	0.098369463	0.306208276	106100	0.212395099	0.079559687	1	2.152352189	543	late-S/G2	0.09715359	0.779956622	25220444.11	1.241518449
4	1CDS1_2950	1CDS1	1CDS1_593	0.317982058	0.025709068	0.517484684	0.079094337	0.34097058	181922	0.095983577	0.046917312	1	2.349938486	156	early-S	0.140813464	0.629266012	26194368.79	1.032393811
4	1CDS1_2950	1CDS1	1CDS1_594	0.381360644	0.021304703	0.120478281	0.053477968	0.158884604	34201	0.055650555	0.017796487	1	2.06273569	539	late-S/G2	0.100758621	0.788	29304660.97	1.333150971
4	1CDS1_2950	1CDS1	1CDS1_595	0.374622517	0.016617833	0.499857437	0.07006302	0.274900912	18883	0.071389847	0.070166373	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_596	0.372508347	0.029408289	0.120214492	0.073913416	0.305653881	151921	0.10661752	0.049348071	1	2.116722902	471	early-S	0.107960064	0.757567555	26913880.21	1.306241857
4	1CDS1_2950	1CDS1	1CDS1_597	0.133547633	0.004044051	1.321571095	0.083869082	0.352358696	3422	0.138122608	Inf	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_598	0.268839713	0.013528204	0.636517394	0.07096967	0.312093743	6693	-0.008915264	0.024443639	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_601	0.372794364	0.031536578	0.111691157	0.125012972	0.246253314	211994	0.106388602	0.033963114	1	2.091452942	369	early-S	0.126904603	0.699215662	28041344.61	1.310348905
4	1CDS1_2950	1CDS1	1CDS1_602	0.322644731	0.030392162	0.119785486	0.077039502	0.318522079	186320	0.166325423	0.062988116	1	2.132524581	480	early-S	0.103245852	0.762591464	27313920.72	1.305512089
4	1CDS1_2950	1CDS1	1CDS1_603	0.235875176	0.014994505	0.316115951	0.096040161	0.383300491	42628	0.134766903	-0.013227844	1	2.285018669	214	early-S	0.145454545	0.651075977	24837473.12	1.161600877
4	1CDS1_2950	1CDS1	1CDS1_604	0.272002106	0.030736505	0.082335143	0.067168933	0.34111048	216618	0.108872563	0.059074361	1	2.253475623	608	late-S/G2	0.084918658	0.807694485	24083775.57	1.284192395
4	1CDS1_2950	1CDS1	1CDS1_605	0.307494012	0.021384932	0.391110353	0.077239413	0.352127197	54713	0.094603988	0.072764073	1	2.392527202	566	late-S/G2	0.079921784	0.8056665	24548420.39	1.40895648
4	1CDS1_2950	1CDS1	1CDS1_606	0.345536743	0.014365321	0.171160289	0.0634583	0.267903442	11282	0.1956403	0.029031938	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_607	0.361965434	0.041772942	0.091829672	0.060768772	0.334419781	312134	0.101053409	0.044306462	1	2.338288314	308	early-S	0.128855949	0.681952155	25596293.7	1.246287603
4	1CDS1_2950	1CDS1	1CDS1_608	0.384265115	0.011395662	1.323410053	0.078575038	0.290125356	3958	0.165006013	Inf	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_611	0.289119462	0.013801427	0.302716285	0.076556366	0.411076482	3566	Inf	0.033929014	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_612	0.31087919	0.016057817	0.314631686	0.05486166	0.422656045	6325	0.021273539	0.185507034	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_613	0.177869227	0.009061097	1.058541134	0.092964824	0.405611058	4378	0.263339446	Inf	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_614	0.283504077	0.02330527	0.753600487	0.050490884	0.268799548	33511	0.088535129	-0.038544306	1	2.355611416	84	G1	0.16638504	0.506195787	26283355.96	1.208594147
4	1CDS1_2950	1CDS1	1CDS1_615	0.302208703	0.046948275	0.956217846	0.06158994	0.100586753	342491	0.179292482	0.085735017	1	2.090698559	595	late-S/G2	0.082073488	0.81519778	29628051.12	1.415633348
4	1CDS1_2950	1CDS1	1CDS1_616	0.161325967	0.0044366	0.408049238	0.072928177	0.055447461	905	0.428264712	Inf	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_617	0.201058201	0	1.232995587	0.084656085	-0.116084537	189	-0.08777431	NA	0	NA	NA	NA	NA	NA	NA	NA
4	1CDS1_2950	1CDS1	1CDS1_618	0.346456975	0.016530044	0.340957381	0.053724185	0.281182994	27939	0.133874823	-0.020974762	1	2.239070473	560	late-S/G2	0.09048616	0.794991083	23663072.17	1.338069438
5	1CDS1_3046	1CDS1	1CDS1_621	0	0	1.463072702	0	NA	1	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_622	0.333924001	0.013756528	0.232149473	0.058256249	0.467760647	5081	0.158143261	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_623	0.28338558	0.015321338	0.187979072	0.072586819	0.29918185	14369	0.144029157	0.128322921	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_624	0.357928803	0.014017775	0.494699669	0.054757282	0.294590053	7725	0.072925738	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_625	0.333454039	0.020526712	0.44332818	0.070499791	0.283909674	35915	0.04760208	0.022852067	1	2.204422913	383	early-S	0.120230037	0.71802552	24201371.8	1.289763379
5	1CDS1_3046	1CDS1	1CDS1_626	0.251433425	0.013423551	0.323901061	0.069002123	0.35159221	4710	0.398446543	0.080646324	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_627	0.362254483	0.010976625	1.301919325	0.059260524	0.324284694	11711	0.214309646	0.184874628	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_628	0.427416094	0.018364154	2.571775095	0.056184317	0.223945171	2474	0.151957479	0.327022982	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_631	0.348837209	0.01581211	0.255338792	0.070849108	0.171983902	7396	0.122199626	0.189356565	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_632	0.265544571	0.01635591	0.715432878	0.078827362	0.278794728	12280	0.243108456	0.100237239	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_633	0.201707427	0.016751056	0.615305539	0.063231369	0.381224512	155872	0.079251358	-0.032969823	1	2.365082456	75	G1	0.164835289	0.511620036	25164433.16	1.037576435
5	1CDS1_3046	1CDS1	1CDS1_634	0.294188853	0.025956781	0.102026528	0.055051105	0.342946987	129734	0.035966695	0.047269204	1	2.156154755	789	late-S/G2	0.073585204	0.85483718	22690894.44	1.250757978
5	1CDS1_3046	1CDS1	1CDS1_635	0.324823309	0.013782283	0.156963334	0.082000288	0.297017237	13878	0.160562027	0.144974714	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_636	0.267156863	0.00767683	1.543484708	0.069331158	0.370944302	1226	0.14755527	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_637	0.373211964	0.010784013	0.842466622	0.065994798	0.346591824	3076	0.099314919	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_638	0.396749522	0.013062229	1.654744004	0.043977055	0.320089952	1046	0.838686621	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_641	0.364218093	0.017857595	0.260687128	0.061864704	0.460019714	22824	0.195754616	0.061197967	1	2.243366748	489	early-S	0.108757637	0.761710794	22098296.8	1.315692394
5	1CDS1_3046	1CDS1	1CDS1_642	0.370921825	0.02763329	0.512744565	0.076725216	0.417388129	83975	0.096629271	0.079733242	1	2.245862774	334	early-S	0.125172891	0.703208852	24882598.68	1.238659811
5	1CDS1_3046	1CDS1	1CDS1_643	0.332161279	0.029784859	0.092933378	0.069078559	0.356281157	228479	0.100470166	0.01894389	1	2.20988239	548	late-S/G2	0.091547439	0.789530739	23117076.46	1.305204891
5	1CDS1_3046	1CDS1	1CDS1_644	0.339983022	0.01741033	0.288860129	0.07739863	0.357351953	16499	0.197545685	0.103843243	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_645	0.324819259	0.01463182	0.120045587	0.047044145	0.363632992	27251	0.118280079	-0.028034197	1	2.263791875	37	G1	0.209269881	0.482095799	19017539.03	1.051689516
5	1CDS1_3046	1CDS1	1CDS1_646	0.420756757	0.016658844	0.639655455	0.057068742	0.456220914	4626	0.004879999	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_647	0.353907039	0.015505778	1.168280839	0.035870664	0.354409711	11876	0.129521643	0.025594549	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_648	0.274682081	0.009553954	0.724928004	0.032131299	0.306719101	4326	0.008187748	0.071462183	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_651	0.307375136	0.010347483	0.244995781	0.034686576	0.360489541	12858	0.157527627	-0.044560017	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_652	0.364824496	0.013018077	0.209001902	0.066647998	0.456127826	10713	0.145263924	-0.006513991	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_653	0.31890624	0.021862258	0.486728279	0.060730394	0.308613187	162077	0.124504956	-0.028082038	1	2.538537287	415	early-S	0.100300366	0.76634527	24788250.98	1.214580399
5	1CDS1_3046	1CDS1	1CDS1_654	0.287668947	0.010183827	0.632559349	0.071416653	0.315811288	5993	-0.013177787	0.039652211	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_655	0.398482421	0.015360364	0.162152772	0.059402676	0.346349101	21228	0.095291846	-0.00077563	1	2.332577986	564	late-S/G2	0.103289162	0.794013251	19575864.93	1.311329706
5	1CDS1_3046	1CDS1	1CDS1_656	0.226050166	0.011793184	1.235854153	0.072809668	0.31680095	3310	0.163644794	0.029086191	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_657	0.294827586	0.012058994	1.065176981	0.064867968	0.3379296	1742	-0.042645766	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_658	0.35166785	0.011236963	1.798411547	0.059574468	0.508448893	2820	-0.064645644	0.280895161	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_661	0.343218411	0.028682094	0.11991902	0.05562089	0.348001096	232988	0.12149619	0.031207689	1	2.319741991	350	early-S	0.121542899	0.72430858	25457197.72	1.225147178
5	1CDS1_3046	1CDS1	1CDS1_662	0.257271085	0.021940733	0.113656214	0.065970199	0.435330913	205896	0.127212146	0.073060076	1	2.359761384	82	G1	0.172188746	0.591378046	20479386.3	1.040888408
5	1CDS1_3046	1CDS1	1CDS1_663	0.343353434	0.027751006	0.094671318	0.064791269	0.205029325	221002	0.161504796	0.079808149	1	2.205267463	573	late-S/G2	0.090939433	0.795091628	27951287.64	1.279406097
5	1CDS1_3046	1CDS1	1CDS1_664	0.304513708	0.028141604	0.283099258	0.066772727	0.382646417	221257	0.169992722	-0.008756315	1	2.156546405	673	late-S/G2	0.076158107	0.827174839	22233443.18	1.289350098
5	1CDS1_3046	1CDS1	1CDS1_665	0.305715698	0.011916971	0.193588417	0.088109354	0.39995777	12144	0.003624072	0.135642999	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_666	0.32992103	0.011878536	0.284652778	0.086378252	0.361543564	6842	0.203406547	-0.013552061	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_667	0.333811505	0.009780199	0.890591771	0.070353919	0.246829505	6979	0.179512537	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_668	0.439043062	0.017091558	0.493206736	0.068612181	0.344138662	36597	0.093122835	0.035295698	1	2.149949881	348	early-S	0.130546013	0.68533002	27569362.26	1.306187773
5	1CDS1_3046	1CDS1	1CDS1_671	0.376885446	0.016045269	0.253620547	0.066154996	0.164985221	14723	0.110482826	0.02609545	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_672	0.33197006	0.031576817	0.241703908	0.080073975	0.470030144	243325	0.105395787	0.073476151	1	2.163125883	614	late-S/G2	0.094670697	0.810961773	20484094.97	1.301357965
5	1CDS1_3046	1CDS1	1CDS1_673	0.309570745	0.092546755	0.164349997	0.074239251	0.335210686	961256	0.125150315	0.050163755	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_674	0.240571219	0.008010224	2.005877885	0.095146696	0.324071124	10941	-0.005995861	-0.054650873	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_675	0.350229393	0.027918007	0.101584288	0.057641579	0.371476265	194096	0.167521035	0.04024924	1	2.160840086	448	early-S	0.108200481	0.739842151	25894806.2	1.304701658
5	1CDS1_3046	1CDS1	1CDS1_676	0.290445131	0.037743984	0.090061349	0.070747533	0.287388296	346005	0.11180549	0.055319675	1	2.125422006	506	early-S	0.09906478	0.7823181	24844902.98	1.289728691
5	1CDS1_3046	1CDS1	1CDS1_677	0.374233307	0.020644493	0.826546496	0.060117387	0.350149989	34416	0.213295278	0.034231588	1	2.262338527	545	late-S/G2	0.101761527	0.789458909	24831243.89	1.320205509
5	1CDS1_3046	1CDS1	1CDS1_678	0.372582537	0.015213058	0.508260133	0.113012896	0.26993014	29855	0.092484059	0.028798222	1	2.472140828	221	early-S	0.129428717	0.65782336	27463853.59	1.158046918
5	1CDS1_3046	1CDS1	1CDS1_681	0.289270764	0.009015691	0.199061111	0.066534479	0.427372143	4539	-0.033829745	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_682	0.250360814	0.026778395	0.379549416	0.076205631	0.231130007	262684	0.160173096	0.027681851	1	2.46446143	254	early-S	0.119034271	0.703957843	24998342.37	1.106998861
5	1CDS1_3046	1CDS1	1CDS1_683	0.373093815	0.036657749	0.373931855	0.060293558	0.368594907	315440	0.130998917	0.027544809	1	2.098344524	562	late-S/G2	0.105796249	0.791304537	21512994.55	1.291811418
5	1CDS1_3046	1CDS1	1CDS1_684	0.335064263	0.037529941	0.10186762	0.070170799	0.378014785	328982	0.1113653	-0.000666374	1	2.177361557	498	early-S	0.106603901	0.784631536	22684123.05	1.278201118
5	1CDS1_3046	1CDS1	1CDS1_685	0.258309147	0.00981242	0.359142582	0.087407684	0.288878191	10697	0.089024281	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_686	0.28664289	0.013126373	0.156574699	0.077144171	0.311329657	17396	0.204031358	-0.021226882	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_687	0.271362399	0.029560397	0.601037182	0.081693568	0.315398576	228488	0.15301721	0.012925096	1	2.172250245	443	early-S	0.117869135	0.71987315	27567714.22	1.343984034
5	1CDS1_3046	1CDS1	1CDS1_688	0.160997329	0.010259981	1.185117314	0.086314291	0.420120025	5619	0.111530843	0.067177107	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_691	0.260463109	0.009198864	0.514506447	0.104975946	0.319936049	13927	0.273229621	0.049739409	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_692	0.310697995	0.013749198	0.471889655	0.06855914	0.356022128	11625	0.079000021	Inf	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_693	0.17595074	0.022800798	0.080487023	0.085906076	0.116858546	227481	0.113506939	0.004320428	1	2.393868577	231	early-S	0.120118096	0.673997272	33548870.54	1.141768619
5	1CDS1_3046	1CDS1	1CDS1_694	0.209473684	0.010100174	0.57293715	0.083095417	0.218346902	6655	0.206116971	0.31445955	0	NA	NA	NA	NA	NA	NA	NA
5	1CDS1_3046	1CDS1	1CDS1_695	0.347674119	0.021433984	0.136127125	0.073691465	0.306267042	143653	0.139850445	0.04603286	1	2.459119757	271	early-S	0.131948989	0.7037173	22037668.55	1.138463456
5	1CDS1_3046	1CDS1	1CDS1_696	0.32408657	0.011379567	0.320657037	0.074997502	0.281343574	20014	0.095779075	-0.01683781	1	2.407585681	409	early-S	0.111415725	0.730452901	23671895.1	1.289843034
5	1CDS1_3046	1CDS1	1CDS1_697	0.353857604	0.015408324	0.220146662	0.070650559	0.139313512	20198	0.199928011	0.019130094	1	2.159036501	549	late-S/G2	0.088546679	0.79186718	32075721.77	1.325959555
